image_id,hazard_type,worker_count,worker_position,bbox_x,bbox_y,bbox_width,bbox_height,lighting,has_hazard
IMG_9361,none,1,center,0.0659721699105495,0.2077122869223299,0.2127822370197427,0.21175943979975326,shadow,1
IMG_1356,none,4,center,0.0,0.0,0.0,0.0,bright,0
IMG_2196,no_helmet,7,center,0.35019243904858793,0.27058175203995277,0.11205112626341401,0.2788436890676903,dim,1
IMG_5703,none,3,left,0.38291384146185586,0.4891666424620505,0.2291761636194327,0.18407238777646556,dim,1
IMG_7184,none,4,left,0.0,0.0,0.0,0.0,shadow,0
IMG_6697,no_helmet,3,right,0.19652931589202038,0.06367354366130429,0.29574487540526717,0.2669643223337431,bright,1
IMG_8585,none,5,center,0.0,0.0,0.0,0.0,shadow,0
IMG_4762,none,2,center,0.0,0.0,0.0,0.0,dim,0
IMG_5516,unsafe_scaffold,2,left,0.4047390917695972,0.20962029924587605,0.2532106935027807,0.2767513243690749,bright,1
IMG_4376,no_helmet,2,right,0.016788137877140397,0.29889244836577633,0.24065725337298574,0.10973526424874983,shadow,1
IMG_7590,none,4,right,0.1086346050887767,0.4318651213350282,0.11128880700489219,0.20077916978818688,dim,1
IMG_6224,missing_guardrail,4,center,0.4381291610869036,0.4928477803625629,0.20425021085298467,0.18271204128936075,dim,1
IMG_3869,none,9,center,0.023442048476227495,0.17220741488630475,0.22866321306130666,0.17623092649251906,shadow,1
IMG_7821,none,4,left,0.0,0.0,0.0,0.0,dim,0
IMG_4012,none,5,center,0.0,0.0,0.0,0.0,bright,0
IMG_5927,unsafe_scaffold,8,left,0.28119297479345456,0.48389309427331334,0.21145735163985463,0.1268185502118156,bright,1
IMG_4331,none,3,right,0.0,0.0,0.0,0.0,bright,0
IMG_7079,none,1,right,0.0,0.0,0.0,0.0,shadow,0
IMG_1844,missing_guardrail,7,right,0.3024847231914179,0.019773777103500256,0.11455686567450059,0.26093012357010903,shadow,1
IMG_8854,unsafe_scaffold,6,center,0.4785098802633366,0.007666853114246419,0.2874319526404495,0.2924155112228918,bright,1
IMG_4974,none,5,right,0.0,0.0,0.0,0.0,bright,0
IMG_4921,none,5,center,0.0,0.0,0.0,0.0,dim,0
IMG_8639,none,5,right,0.0,0.0,0.0,0.0,dim,0
IMG_5285,none,3,right,0.0,0.0,0.0,0.0,dim,0
IMG_2615,none,4,center,0.0,0.0,0.0,0.0,bright,0
IMG_6126,none,4,left,0.0,0.0,0.0,0.0,shadow,0
IMG_3390,no_helmet,5,right,0.46737912514817676,0.28957146301870024,0.18351561471103472,0.13048228203682866,dim,1
IMG_7223,unsafe_scaffold,8,right,0.32730398306051095,0.3424233061729531,0.15146535152697654,0.2643183879384713,shadow,1
IMG_8550,none,2,right,0.0,0.0,0.0,0.0,dim,0
IMG_3293,none,3,right,0.4951617704399282,0.4786184469563218,0.2047888830808159,0.26781369871899097,bright,1
IMG_1104,none,3,right,0.11571669603872276,0.3535847818517299,0.10182829233813236,0.201146583938613,dim,1
IMG_8916,none,1,left,0.2661062425063683,0.20566925410870823,0.103345229520526,0.24443854432514417,shadow,1
IMG_1280,none,5,right,0.0,0.0,0.0,0.0,shadow,0
IMG_3937,none,1,left,0.0,0.0,0.0,0.0,shadow,0
IMG_4948,unsafe_scaffold,10,right,0.12620909815734022,0.17722055043028567,0.25898726641669334,0.11580384876288707,dim,1
IMG_4984,none,2,center,0.0,0.0,0.0,0.0,shadow,0
IMG_1519,no_helmet,7,center,0.1885847842421436,0.23800255006594556,0.22734961511112775,0.2405690300038212,bright,1
IMG_8109,none,3,right,0.0,0.0,0.0,0.0,bright,0
IMG_4764,unsafe_scaffold,10,center,0.13554752635420098,0.4620796333042832,0.2368857486927283,0.15607460275189824,shadow,1
IMG_3938,missing_guardrail,1,left,0.2935180520422442,0.37612723492343253,0.24254227998987193,0.17965920407902441,bright,1
IMG_3661,none,5,left,0.0,0.0,0.0,0.0,shadow,0
IMG_9856,none,3,center,0.0,0.0,0.0,0.0,shadow,0
IMG_2284,missing_guardrail,1,left,0.21854412642174958,0.4193373288065875,0.16811854929502118,0.25380113067308846,shadow,1
IMG_6347,none,1,right,0.0,0.0,0.0,0.0,dim,0
IMG_9038,none,2,center,0.0,0.0,0.0,0.0,shadow,0
IMG_8075,none,2,right,0.0,0.0,0.0,0.0,shadow,0
IMG_2404,none,5,center,0.0,0.0,0.0,0.0,bright,0
IMG_2344,missing_guardrail,3,center,0.35583857738930835,0.31695044098152547,0.2479310577953189,0.16333564573630724,bright,1
IMG_1085,missing_guardrail,8,center,0.38067324560048593,0.05111570705662294,0.11745944647102323,0.18619590319520782,shadow,1
IMG_2692,none,1,left,0.0,0.0,0.0,0.0,dim,0
IMG_6315,none,1,center,0.2069050348840637,0.38958455281220195,0.24496876880695825,0.2119073091524952,bright,1
IMG_7237,unsafe_scaffold,3,center,0.15056563268753437,0.24656197110539235,0.11265343005539089,0.186935253852549,dim,1
IMG_8933,none,1,center,0.0,0.0,0.0,0.0,dim,0
IMG_9123,unsafe_scaffold,8,left,0.06774476284033804,0.003383684712735757,0.17913839568528117,0.26832267734437015,dim,1
IMG_8212,none,3,center,0.0,0.0,0.0,0.0,shadow,0
IMG_5922,missing_guardrail,10,right,0.10042574435103585,0.15709164059772068,0.29291492461895874,0.2937450443493391,dim,1
IMG_4971,none,3,center,0.0,0.0,0.0,0.0,dim,0
IMG_6980,none,1,right,0.0,0.0,0.0,0.0,bright,0
IMG_1440,none,4,center,0.3988427605157018,0.41564090435518053,0.11383173438752525,0.26955758600779894,dim,1
IMG_3280,none,3,left,0.0,0.0,0.0,0.0,dim,0
IMG_7932,none,2,center,0.495350307218484,0.2396173498863131,0.18016101946587473,0.2013225286059018,shadow,1
IMG_9907,none,1,center,0.0,0.0,0.0,0.0,shadow,0
IMG_2791,unsafe_scaffold,6,left,0.32349992399170213,0.022148346763924798,0.29672164119039657,0.23549437917283714,dim,1
IMG_8052,none,1,left,0.0,0.0,0.0,0.0,bright,0
IMG_4637,none,5,right,0.0,0.0,0.0,0.0,shadow,0
IMG_8303,missing_guardrail,7,center,0.386171116231216,0.2942949782700736,0.20009315632394692,0.16899347751990365,bright,1
IMG_2712,none,3,center,0.0,0.0,0.0,0.0,bright,0
IMG_3321,missing_guardrail,5,center,0.22766631761293854,0.10343366310415725,0.19658519975587768,0.1952325062418327,dim,1
IMG_6225,none,1,center,0.0,0.0,0.0,0.0,bright,0
IMG_1370,missing_guardrail,2,right,0.4000250628752786,0.46496122324429623,0.24809789693938633,0.20319878037937467,shadow,1
IMG_6422,none,8,left,0.39887789415213254,0.3148801594393394,0.1372773850567324,0.23146158223172195,dim,1
IMG_4232,none,10,center,0.19441789017785355,0.3523678079798672,0.1411568958734644,0.25046509907209835,bright,1
IMG_9796,unsafe_scaffold,6,center,0.09853713757377275,0.05697748535258096,0.2341402856448837,0.19789679576116057,shadow,1
IMG_7367,none,5,center,0.0,0.0,0.0,0.0,shadow,0
IMG_6700,missing_guardrail,8,right,0.08626375650516988,0.33679443115736674,0.26012267663694144,0.2837365159608193,shadow,1
IMG_3194,missing_guardrail,2,left,0.15269000126774945,0.09152225916574175,0.2386873083432891,0.20216497389743215,dim,1
IMG_7286,none,3,center,0.3177508210293176,0.34671646326467764,0.22905201901599007,0.2999799105126184,shadow,1
IMG_9022,missing_guardrail,3,left,0.15729000733042214,0.22550048537332557,0.11072225252616737,0.17180783443427378,bright,1
IMG_3236,none,2,center,0.0,0.0,0.0,0.0,shadow,0
IMG_7703,none,4,center,0.0,0.0,0.0,0.0,shadow,0
IMG_9006,none,2,left,0.0,0.0,0.0,0.0,shadow,0
IMG_4613,missing_guardrail,1,center,0.11242170832160342,0.1443351550706065,0.2561480394859931,0.2131300922371719,dim,1
IMG_2871,missing_guardrail,9,center,0.2710216895588149,0.3783931212187205,0.25200082617846165,0.18827331594579408,bright,1
IMG_2677,none,2,center,0.0,0.0,0.0,0.0,bright,0
IMG_5305,none,3,left,0.0,0.0,0.0,0.0,dim,0
IMG_4882,unsafe_scaffold,10,right,0.17531542055699484,0.35537697974689975,0.2265541261854277,0.13319632353805183,bright,1
IMG_4390,no_helmet,10,center,0.2661403986852058,0.2984288429422995,0.13367547292061688,0.2958000312805977,dim,1
IMG_5380,none,5,right,0.0,0.0,0.0,0.0,bright,0
IMG_7743,no_helmet,5,right,0.06344408430690512,0.4330393974955784,0.14993544838762796,0.2422789697678338,bright,1
IMG_9019,none,2,right,0.0,0.0,0.0,0.0,shadow,0
IMG_7786,none,4,center,0.0,0.0,0.0,0.0,bright,0
IMG_7600,missing_guardrail,6,center,0.4751270394326913,0.16364464008046514,0.10049461702839696,0.25482705808753864,shadow,1
IMG_8511,missing_guardrail,2,right,0.1988579340943319,0.48406429003791174,0.26496952952720443,0.19894298951109773,dim,1
IMG_6533,none,5,right,0.0,0.0,0.0,0.0,bright,0
IMG_6631,none,1,left,0.0,0.0,0.0,0.0,bright,0
IMG_1266,none,1,left,0.0,0.0,0.0,0.0,dim,0
IMG_1011,none,4,left,0.0,0.0,0.0,0.0,shadow,0
IMG_5945,unsafe_scaffold,5,left,0.32729398220939704,0.12519463927455443,0.17436875352935316,0.28076005376713153,bright,1
IMG_7493,missing_guardrail,4,center,0.3277426141917675,0.3518490198820221,0.10021726073834475,0.19536134165218283,bright,1
IMG_9510,none,1,left,0.34779855364402434,0.4085545134566492,0.2976309818928544,0.184462786755012,bright,1
IMG_2160,none,2,center,0.0,0.0,0.0,0.0,bright,0
IMG_2690,missing_guardrail,6,center,0.06856464737177281,0.38673024182531207,0.2506315601982136,0.12662924623724242,shadow,1
IMG_2120,no_helmet,10,right,0.08205827489532314,0.17559385941338546,0.1426110902847052,0.2496537672748776,dim,1
IMG_4559,none,1,left,0.0,0.0,0.0,0.0,bright,0
IMG_7291,missing_guardrail,7,center,0.39553833059903304,0.12389318748178946,0.22892411363757953,0.14963340543716644,shadow,1
IMG_1439,none,3,left,0.0,0.0,0.0,0.0,shadow,0
IMG_7418,missing_guardrail,1,left,0.24744385997163343,0.05637183130190426,0.1999165082545315,0.2187859536275446,shadow,1
IMG_6916,missing_guardrail,3,center,0.4304070019683737,0.28419019438648047,0.17308249256961974,0.23658840980048523,dim,1
IMG_1273,no_helmet,1,center,0.10787146925861707,0.46128964446659704,0.2897359993894249,0.17959500477703005,dim,1
IMG_7939,none,4,left,0.0,0.0,0.0,0.0,shadow,0
IMG_5546,no_helmet,5,left,0.2556523491476657,0.10159874697891391,0.26161201619413066,0.20727803457789168,dim,1
IMG_6081,none,4,left,0.12223987685968274,0.4623138771745696,0.12319731630887365,0.22245935888414442,bright,1
IMG_3877,none,1,left,0.0,0.0,0.0,0.0,shadow,0
IMG_1185,unsafe_scaffold,8,center,0.2615026813642041,0.3914935507718729,0.2441531036186918,0.13339259083847615,bright,1
IMG_2934,none,1,center,0.0,0.0,0.0,0.0,dim,0
IMG_9582,none,1,center,0.0,0.0,0.0,0.0,shadow,0
IMG_9128,none,9,center,0.027719555421210795,0.42967989134373563,0.1333762785310861,0.1314619962202252,bright,1
IMG_4742,no_helmet,1,left,0.12227572517835172,0.23588229478886907,0.17659589487347982,0.13001693364823003,bright,1
IMG_4678,none,3,left,0.0,0.0,0.0,0.0,dim,0
IMG_5444,none,1,right,0.0,0.0,0.0,0.0,dim,0
IMG_9225,no_helmet,3,left,0.40216900972937836,0.4907069319707475,0.2908158814920855,0.11378528755454903,dim,1
IMG_6090,none,3,left,0.0,0.0,0.0,0.0,shadow,0
IMG_1130,none,3,left,0.0,0.0,0.0,0.0,dim,0
IMG_4974,none,4,center,0.0,0.0,0.0,0.0,shadow,0
IMG_4201,none,5,left,0.0,0.0,0.0,0.0,bright,0
IMG_7718,no_helmet,4,right,0.1732118488697031,0.41978700344808695,0.275439722850315,0.2901980524286887,bright,1
IMG_6038,none,1,left,0.0,0.0,0.0,0.0,shadow,0
IMG_7878,none,1,left,0.35582623735005137,0.04651331917904411,0.2842548805944213,0.27945749438629186,shadow,1
IMG_7102,none,4,right,0.0,0.0,0.0,0.0,bright,0
IMG_9280,unsafe_scaffold,7,left,0.29594788166813824,0.031141431759979077,0.2324887856307898,0.12614165728803237,dim,1
IMG_6161,none,4,right,0.0,0.0,0.0,0.0,shadow,0
IMG_6211,none,4,center,0.0,0.0,0.0,0.0,bright,0
IMG_4321,unsafe_scaffold,10,left,0.07770527566096835,0.0821874903498841,0.19321102248733235,0.18130251038184275,shadow,1
IMG_4401,none,4,center,0.0,0.0,0.0,0.0,dim,0
IMG_2964,none,1,left,0.0,0.0,0.0,0.0,shadow,0
IMG_1660,none,2,center,0.0,0.0,0.0,0.0,bright,0
IMG_5066,missing_guardrail,7,right,0.02447530879521137,0.14942035548451088,0.2640179231623957,0.13477354650360657,dim,1
IMG_5093,none,1,center,0.0,0.0,0.0,0.0,bright,0
IMG_2989,no_helmet,1,left,0.06535761877198898,0.4118367075941779,0.17444794876319952,0.22605950972076488,shadow,1
IMG_5240,no_helmet,1,left,0.09887516834771659,0.3229934477933918,0.26185973305820154,0.11839572773140367,dim,1
IMG_1699,none,1,left,0.46206586276696693,0.2165781886193357,0.2448861694261412,0.19922527824265107,dim,1
IMG_3831,none,3,left,0.0,0.0,0.0,0.0,bright,0
IMG_5585,none,4,left,0.0,0.0,0.0,0.0,bright,0
IMG_5835,none,7,right,0.23951546498007725,0.04386077552950374,0.17660305520480277,0.18384696423926622,shadow,1
IMG_9907,no_helmet,7,right,0.17955605491878252,0.2722589030170258,0.19693589708810166,0.2825354033196734,shadow,1
IMG_7363,none,3,left,0.0,0.0,0.0,0.0,bright,0
IMG_4588,none,1,center,0.0,0.0,0.0,0.0,bright,0
IMG_9674,none,3,right,0.0,0.0,0.0,0.0,bright,0
IMG_2640,unsafe_scaffold,4,center,0.2668447822939051,0.39561860605053406,0.24741202750192381,0.25280994474350216,bright,1
IMG_6813,none,2,left,0.0,0.0,0.0,0.0,bright,0
IMG_6878,none,5,left,0.0,0.0,0.0,0.0,shadow,0
IMG_3328,none,5,left,0.0,0.0,0.0,0.0,dim,0
IMG_3876,none,4,left,0.0,0.0,0.0,0.0,bright,0
IMG_4811,unsafe_scaffold,1,right,0.2389944940830897,0.1658669967871017,0.22282695353249365,0.26128908266200057,dim,1
IMG_6301,no_helmet,1,left,0.29330458754560473,0.4586120737405593,0.2548732997639784,0.2692961775158269,dim,1
IMG_7120,none,10,left,0.16828053557040223,0.16130160218645506,0.29517213427648525,0.24647040508492815,dim,1
IMG_6198,none,2,right,0.0,0.0,0.0,0.0,shadow,0
IMG_4657,none,5,left,0.0,0.0,0.0,0.0,dim,0
IMG_5825,none,2,left,0.0,0.0,0.0,0.0,shadow,0
IMG_7415,no_helmet,3,right,0.15910845593004752,0.4044034628850657,0.2222762304855812,0.22792935455672478,bright,1
IMG_3304,none,3,right,0.0,0.0,0.0,0.0,bright,0
IMG_6682,missing_guardrail,3,right,0.44266012669756866,0.04436300628506318,0.24179316262904488,0.22782053758097578,dim,1
IMG_1186,none,3,left,0.0,0.0,0.0,0.0,bright,0
IMG_6742,missing_guardrail,2,right,0.0006405787473449664,0.19296854897670496,0.24651689889975373,0.29382036502113706,dim,1
IMG_7204,none,3,right,0.0,0.0,0.0,0.0,dim,0
IMG_8855,unsafe_scaffold,3,center,0.03685469478068709,0.42288124201228017,0.15898172262322602,0.1637433815913315,bright,1
IMG_6600,unsafe_scaffold,7,left,0.36599254263565845,0.2735231293061157,0.2796248346239947,0.11862093707613733,shadow,1
IMG_1507,none,4,right,0.0,0.0,0.0,0.0,bright,0
IMG_3573,none,1,left,0.0,0.0,0.0,0.0,dim,0
IMG_4112,none,9,right,0.46278680015345663,0.270062715803328,0.2321195785425947,0.15948012953631324,bright,1
IMG_7437,none,3,left,0.18041446061363653,0.21380297872285675,0.15890988979324297,0.23240404520197352,shadow,1
IMG_4271,none,1,left,0.0,0.0,0.0,0.0,bright,0
IMG_5781,no_helmet,8,left,0.1541767000588647,0.19873367425406147,0.19781936242413145,0.232208010949201,bright,1
IMG_4029,none,3,center,0.0,0.0,0.0,0.0,dim,0
IMG_8303,no_helmet,5,center,0.23252897807732525,0.11312114014133345,0.1537123986545899,0.11232787393201987,shadow,1
IMG_2404,missing_guardrail,9,center,0.4853527685867879,0.29486322115180175,0.21072038123158177,0.2681594332860501,shadow,1
IMG_9773,none,4,right,0.0,0.0,0.0,0.0,bright,0
IMG_5896,none,1,center,0.0,0.0,0.0,0.0,shadow,0
IMG_9226,unsafe_scaffold,2,center,0.08643948640324722,0.49218399512456645,0.29443297566755133,0.2616921442638726,bright,1
IMG_7936,no_helmet,7,left,0.4986346133893878,0.3136131061161989,0.2668216237352008,0.1515772719975553,shadow,1
IMG_2425,none,9,center,0.2760270957876995,0.4283120903231234,0.20393763550841387,0.28343238215664956,bright,1
IMG_2843,none,4,left,0.0,0.0,0.0,0.0,bright,0
IMG_2730,no_helmet,5,right,0.44006789231251614,0.4389467813480274,0.15282732603407423,0.23095753414270995,shadow,1
IMG_1613,none,2,center,0.0,0.0,0.0,0.0,dim,0
IMG_7581,no_helmet,7,center,0.34525687708548936,0.024645487762055607,0.19504363823061432,0.15371687098895215,dim,1
IMG_6535,missing_guardrail,5,center,0.42142328430570364,0.42911739161678714,0.23697040542694536,0.29449932853713634,bright,1
IMG_5923,none,6,center,0.3643997066347775,0.30248956622762535,0.11785737006058646,0.18834331961183323,dim,1
IMG_9462,none,3,left,0.0,0.0,0.0,0.0,shadow,0
IMG_2075,missing_guardrail,9,center,0.0678249105085299,0.4256476704935961,0.2758665182719712,0.10578963186403714,bright,1
IMG_1944,unsafe_scaffold,1,center,0.02527964084607015,0.1801875408911479,0.13982195447978002,0.17367038551495415,dim,1
IMG_3029,none,1,left,0.0,0.0,0.0,0.0,dim,0
IMG_8308,none,2,center,0.0,0.0,0.0,0.0,shadow,0
IMG_6640,none,2,center,0.0,0.0,0.0,0.0,shadow,0
IMG_5670,no_helmet,7,left,0.08145370279931025,0.2861290305101504,0.292983521840451,0.2714222374876605,shadow,1
IMG_4387,missing_guardrail,7,right,0.010026178749762193,0.3901518321303217,0.25351454568237025,0.10177959721400916,bright,1
IMG_1138,unsafe_scaffold,5,right,0.4025427845977432,0.1527298491922784,0.2934048886736753,0.22854806225803279,dim,1
IMG_6713,none,4,center,0.0,0.0,0.0,0.0,bright,0
IMG_5950,none,5,right,0.0,0.0,0.0,0.0,dim,0
